CM000126.1	Genbank	gene	X18113	X20165	.	X.	..1	gene_id..OsI_00001...transcript_id.....gbkey..Gene...gene_biotype..protein_coding...locus_tag..OsI_00001...partial..true..	logFC	logCPM	F	PValue	FDR
NA	NA	NA	NA	NA	NA	NA	NA	NA	2.39754338217833	2.75357973605435	302.903879358736	8.88885372879843e-68	8.72235422089136e-67
NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.59314681489561	1.29992400674254	303.215428501265	8.89426708774988e-68	8.72548698820706e-67
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.22114721664528	2.15350356983911	303.52452342859	9.0505014914138e-68	8.87654027952192e-67
NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.04329304947996	1.22476378219817	302.895094847033	9.38285352256761e-68	9.20020750940058e-67
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42750155024519	4.44079052928147	302.755099747731	9.57627248470985e-68	9.38751861088448e-67
NA	NA	NA	NA	NA	NA	NA	NA	NA	8.10848586084842	0.822696132620206	302.722885148305	9.73198137994824e-68	9.53777870836035e-67
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66907916562642	3.84412891951293	302.828152019617	1.00228947114022e-67	9.8204372371819e-67
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.96119629911269	3.39102117841598	302.680849261691	1.04169767856465e-67	1.0204014408079e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19257780868728	5.57017642352538	302.573876716283	1.04858070010205e-67	1.02688772948677e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39660210919503	4.55001462926572	302.354761149717	1.17016414995006e-67	1.14567030778813e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.19944943125591	2.16230756022879	302.300100336365	1.2026309419436e-67	1.17716416813563e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.36646098332331	2.05561865355468	302.101085312987	1.32863838398184e-67	1.3001793799912e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.56812888402539	1.94052149712182	302.06464933992	1.35309895236148e-67	1.32378630075405e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91817379822459	3.39057385604841	301.986038700735	1.40741748265406e-67	1.37658533466463e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.08299833546451	3.21286488399103	301.976253721551	1.41432958012665e-67	1.38300172232892e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86270231843673	3.48165203503973	301.870091061655	1.49154053448643e-67	1.45813952724488e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35462692062362	4.71523318308237	301.860512990366	1.49871052337655e-67	1.46478448914091e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.53729335238583	1.16177192459561	301.755122815419	1.57991697638673e-67	1.54353233717484e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.06040555469619	1.71304192169549	301.86757715141	1.58006797152385e-67	1.54353233717484e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58764981337215	4.02427093319759	301.736745721547	1.59452108701327e-67	1.5572640693202e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0785222602762	6.54354273544002	301.709180272856	1.61668061035965e-67	1.57851344883277e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.49938641738127	1.30824257101751	301.773047906579	1.71042133261131e-67	1.66962619026828e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.34083675979783	4.81307313273242	301.154822734788	2.13386518961231e-67	2.08245313710551e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.50531304411347	2.71444879524191	301.092297916956	2.33095330471821e-67	2.27422784560165e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.56366115747892	4.124186287515	300.963828422775	2.34800039858285e-67	2.2902913520437e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.30376740473303	2.93181857289276	300.947156641814	2.36768218087677e-67	2.30891617986221e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.68304894033872	1.27070035669717	300.859455878583	2.47396611248082e-67	2.41196348782559e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11136631754229	6.19195853304146	300.815873085922	2.52854531399379e-67	2.46456326933307e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	2.58831260407897	2.54232619571921	300.782037045455	2.57174750924404e-67	2.50605058626484e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54930622488448	4.10777702865706	300.534054431138	2.91173493806875e-67	2.83664928630601e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.68764684301489	1.49537357278926	300.424045745221	3.07661506842921e-67	2.99653460680673e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.86142344820755	1.44406008061901	300.236695090651	3.37918959131564e-67	3.29041782014353e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.57354394632438	4.09517572739436	300.102519505923	3.6140080694659e-67	3.51819566524567e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.5294645013688	1.15529513486132	300.094886510303	3.62784663559028e-67	3.53079252693441e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64818747478047	3.87572156229952	300.05167581181	3.70719240355501e-67	3.60712207864478e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.44107733609321	2.77429914579996	299.904480000804	3.99073644671454e-67	3.88205087871786e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.30065484607612	4.97206247375328	299.710147512202	4.39856510899352e-67	4.27771344387018e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.01297334284314	2.28098557631883	299.531076834515	4.8111668434836e-67	4.677820967099e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.05092832551272	1.70519825774945	299.42341958676	5.07762740628207e-67	4.93567493302382e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.92334817112864	3.42832614306411	299.310072945445	5.37413367709633e-67	5.22259985587719e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.06550024922538	1.39068691455456	299.283232006616	5.70928981130653e-67	5.54693364703841e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.23619473633013	3.00103532700815	299.120493854193	5.90926177994574e-67	5.73979963743061e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.48526722636115	1.3000273877394	299.004007325161	6.26417351218975e-67	6.08302959203992e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.34364183702078	1.59810800671171	298.97193440705	6.36558316105352e-67	6.17997930313301e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	2.41292299526659	2.71422446077711	298.825918126276	6.84841737122354e-67	6.64709284869993e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.80792760623088	1.80599232939183	298.798106579979	6.94445230267244e-67	6.73863993509509e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.21101223197406	5.4371246405973	298.548817045599	7.86769578410763e-67	7.63263623105158e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46837227723011	4.29949664023549	298.290956255791	8.95202401478862e-67	8.68242467393347e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.66264489753903	2.5521173611566	298.275696874134	9.0206848106951e-67	8.74685849487192e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.22812908952666	3.00702658718652	298.135794233282	9.67525578610332e-67	9.37924499965456e-66
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.45801736698709	4.36470397141463	297.438428197196	1.37186500317291e-66	1.32956526824528e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.41946838191391	1.99795607656823	297.215963484951	1.53351789208637e-66	1.48586727447777e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.98247110070657	3.32616966991014	297.062063131346	1.65636609344487e-66	1.60450255945386e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34245637929252	4.71582484370879	296.928222721563	1.77117556895636e-66	1.71529425941078e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.53721207297102	1.93279915278019	296.892365330435	1.80326380464946e-66	1.7459397458028e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53920701845233	4.10625416044973	296.878414619424	1.81590460114621e-66	1.75774554764805e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.88271819742994	3.47887097631442	296.741094363378	2.03016509365306e-66	1.96465976673962e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.34181077494887	2.0395251687551	296.706070080452	2.06358451829063e-66	1.99650912887562e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33517492943993	4.74355562152789	296.523158048315	2.16944397536093e-66	2.09841097469057e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.63570489249692	1.8796793837132	296.436976684825	2.26511277950388e-66	2.19040810009125e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.12653729686363	3.12398263762679	296.417528546839	2.28727885306185e-66	2.21129887147638e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.42316707098747	5.39840193029582	385.461115455331	2.71476211773126e-66	2.62393612806055e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.42592975781925	4.44036486362671	296.063182865026	2.73134815674344e-66	2.63931798028652e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.84346429019339	2.38829722906404	296.056068795866	2.74109527570476e-66	2.64808540404328e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31556504315031	4.82242319399142	296.051002543694	2.74805784168501e-66	2.65415911012301e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34034072945144	4.71712427212992	296.03716739102	2.7671617625031e-66	2.67195344430442e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34297237602033	4.70513907996898	295.967520164566	2.86536846800715e-66	2.76610140314499e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.7985477077791	2.42487147678725	295.874731937472	3.00164152735592e-66	2.89694167550514e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.30808245704752	4.85172006843623	295.779676166554	3.14796809653615e-66	3.03741813636801e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76641225075601	3.61013495743587	295.600131286622	3.44409807651766e-66	3.32233276273947e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.75620624299461	3.6837727102943	295.699385359471	3.46468940076984e-66	3.34137571321176e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23580525257141	5.19600598049263	295.587557213301	3.46585163754478e-66	3.34167633961066e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	2.36240658532154	2.75189244003839	295.402679343723	3.80202568141127e-66	3.6649065020277e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56245672293364	4.03834960363475	295.307219250472	4.23861425143356e-66	4.08474745986816e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	4.65409959609362	1.30112480907774	295.16868855184	4.27465250881228e-66	4.11846731415485e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.79301105830812	3.6132682485278	294.971222081071	4.71893329149971e-66	4.54540056442813e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31789251359634	4.80180656894541	294.96399126268	4.73605052141525e-66	4.56077022025503e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.46055045562548	4.34269859612225	295.377813682727	4.96833313380401e-66	4.78328372524282e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67296791390612	3.78240235154398	294.427370839567	6.19606421353271e-66	5.96382564795934e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08869705119984	6.29831942828435	294.519482620636	6.25497197285249e-66	6.01905091387153e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.8353267548407	2.38906517535116	294.472849152593	6.51216905701141e-66	6.2650127877076e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.0872649690598	3.16505347677788	294.27560387989	6.68530277192575e-66	6.43000112384242e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49959232859488	4.18693389921307	294.001103574665	7.67039323862297e-66	7.37566691986041e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.44377960487413	1.96643905241464	294.275771821914	7.85068319204232e-66	7.54718234928658e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	2.09357993260801	3.08687278262213	293.777233542096	8.58032324832332e-66	8.24659736855732e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.89594038729412	2.33663244512971	293.743920608365	8.72465733882139e-66	8.38326698073594e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84349174699203	3.46605708649669	293.683465908254	8.992817391538e-66	8.63882140130876e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	2.19902632003065	2.94418193706268	293.741268770307	9.15788974688283e-66	8.79524537167017e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.5886126937815	0.945753298966479	293.608993094234	9.33451550355912e-66	8.96268607367639e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.20892234890472	5.33655367421677	293.481190702425	9.9514349930565e-66	9.5526968208451e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.46196295624621	1.27759486814805	293.449916342731	1.01085098066616e-65	9.7011077260316e-65
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.60143718847559	3.98780372411005	293.233190183821	1.17391805049984e-65	1.12633065211572e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.27463004351768	5.02092418656008	293.062785892489	1.22709751919327e-65	1.17706693186288e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.30380115764087	4.89045951248584	293.026795945025	1.24941320248833e-65	1.19818024715075e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.56133098492799	1.89835977067134	292.907228099554	1.32650677518991e-65	1.27180212779921e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84462765437462	3.4576652413114	292.830185581792	1.37868343728554e-65	1.32150456821051e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	2.64358780547829	2.44916026921924	292.816291530791	1.38830924940429e-65	1.33040659534377e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.11297163535939	1.65059227396024	292.676649263315	1.48886549205918e-65	1.42642099934175e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38980536037276	4.47808709530241	292.274931538749	1.82062715546695e-65	1.74384302628709e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38916664550357	4.48322421593491	292.273133499343	1.82226718715451e-65	1.74498849094079e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	8.05547642956269	0.772076937238234	292.314349098989	1.86961903494539e-65	1.78989600104786e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.71888827554401	3.72941539182154	292.192017460949	1.89781224260854e-65	1.81644440955151e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04982520556919	6.66649190644001	292.127755625005	1.95987775588892e-65	1.87539203674807e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.40398885013773	4.43294995255126	292.205714847151	1.96918108689491e-65	1.88383552237889e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.40463557382504	4.4782153458145	292.157124776451	2.02869707866408e-65	1.94029961588879e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.13206995612358	1.64199387952613	292.040853088874	2.04705105973305e-65	1.9573773700879e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.03667067641889	1.35999641177476	292.031724354035	2.05643036435072e-65	1.965867372636e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65936189096583	3.79599581915551	291.979083011823	2.11136122098338e-65	2.01788816279341e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.20799534132902	2.10004403469234	291.947731946974	2.25859679017738e-65	2.15808044470013e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25366247060188	5.06539996453622	291.991496616919	2.28097797908401e-65	2.17893568680308e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.9254265491926	1.3860505683242	291.764502323782	2.3508777323058e-65	2.24516252071694e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.991990708327194	7.39577668033202	291.635125498635	2.50822965642691e-65	2.39485645688976e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	4.01209214894015	1.53241947578596	291.440614148946	2.98365156681121e-65	2.84809694023354e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.85748548460227	3.42768409275578	291.285360455007	2.98837824025759e-65	2.85191598396213e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.93236608857073	3.36710095231178	291.143817791815	3.20788619043514e-65	3.06065683395329e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.22193569215427	2.97473182354097	291.08324993689	3.30667542235951e-65	3.15414608750923e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.16663612200298	5.62510231507119	290.953217862914	3.52916265294256e-65	3.36555341344935e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.602410006346	3.91504700630383	290.717957864115	3.97042970363404e-65	3.78544486910414e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.77798349155499	1.41765775418693	290.685608540866	4.03527432497004e-65	3.84633498855101e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.53269491171797	1.49467857185292	290.634226290961	4.14045469587317e-65	3.94563339803194e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07784842412357	6.33311092863405	290.617179992575	4.17595094257131e-65	3.97849448432655e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52910416677226	4.08815053286492	290.467467580381	4.50107204851527e-65	4.28720292814945e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57055503373053	3.98667477916962	290.278423964511	4.94801162706287e-65	4.71176385912022e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.02434102188848	6.950981947475	290.237999195288	5.04920074972454e-65	4.80695656546346e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.54394499889676	2.6190709699154	290.225652980346	5.08051572992167e-65	4.83559745708872e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.51475398245728	1.59289917286734	307.980863471534	5.25741377602576e-65	5.00275580673413e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.05836391743927	1.658916135533	290.117229371434	5.36399959442511e-65	5.1029429555681e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.78925283622113	2.40416944721124	290.107289435485	5.39076704552457e-65	5.12716623622998e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2686964573558	4.97242988499366	290.042968619749	5.56723630064247e-65	5.29372493350055e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33833973497097	4.66241394651516	289.944081620173	5.84987455588503e-65	5.56113165498967e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.02697374445183	6.9101424259131	289.804638687558	6.27298157108467e-65	5.96191209307974e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24348761336399	5.09173648264	289.620754053886	6.87807991052005e-65	6.53542345064892e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.8249005162472	1.75264349702913	289.61039616172	6.91385021948917e-65	6.5678233830689e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.64730771584259	2.51940553109634	289.601115003739	6.94606009987613e-65	6.59682623456933e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.33155908480434	2.83599114834038	289.510746494093	7.2676316342032e-65	6.90056179090971e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.39612878746507	1.53381501533407	289.468545761661	7.42285902088788e-65	7.04624621721877e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.63465268095221	1.22512481232096	289.690496209615	8.09391007622767e-65	7.68139436944408e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.90553150161624	2.30730610504708	289.015053345518	9.31542030282071e-65	8.83851397483279e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51132645902775	4.12100854635479	288.90994370099	9.81890684146473e-65	9.31397512798526e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	2.72044535908308	2.35983918958634	288.877551952216	9.97948545487669e-65	9.46401118807881e-64
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.40694891229977	3.03614927823625	336.709427117781	1.1871792824314e-64	1.12558576271066e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.61702055895232	1.85185485740328	288.389659001281	1.69943023277681e-64	1.61087126286613e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33692283947792	4.64569135653755	287.641024802667	1.96674509735362e-64	1.86380643692773e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24661060483187	5.05139884184113	287.52020586189	1.96936611465842e-64	1.86584023739883e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.43463168164857	2.7118704206425	287.227762797215	2.27998936742933e-64	2.15961384393198e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.10902666504054	3.09612435885151	287.067449401907	2.47059254202383e-64	2.33958980419658e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26070040177812	4.97901912756677	286.996794001448	2.55958036651951e-64	2.42327500242293e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.64141103576026	2.51765943756142	287.229093190697	2.74749752905908e-64	2.60055836947076e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28469345158714	4.86418372746593	286.840440712288	2.76806249095746e-64	2.61939246796047e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.21790143033211	1.58083508607746	286.906568774114	2.88306545099718e-64	2.72756180037754e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.26631466248476	1.56720348979155	286.654913348091	3.03758577498072e-64	2.87305597253232e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.422475632659	4.38372174143801	286.649300461217	3.04613656090402e-64	2.88045019200768e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.29019453913147	2.86855418142628	286.697212554443	3.12637094093419e-64	2.95560910176382e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.40943184541225	4.37567085682138	286.52133338765	3.24775011291591e-64	3.0696199647935e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9300375121755	3.28050449532062	286.50387797066	3.27626648516615e-64	3.09582756618995e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0451821259506	6.5953766860447	286.193721963448	3.82683211429389e-64	3.61520158140435e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.65597432884155	1.84844822545698	290.924377067384	4.32359853509378e-64	4.08351409720756e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	4.65368598492727	1.2525655079215	285.922376755959	4.38387748877576e-64	4.139450769863e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	4.8319341891936	1.1987773666627	285.970052120044	4.54062744030839e-64	4.28643085366931e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53346100128895	4.04539661745824	285.821526060168	4.61098847463648e-64	4.35180728245177e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.5741170205496	4.00032015004382	286.275404701093	4.75942624257813e-64	4.49082269622706e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29415283863525	4.81405500100839	285.788087749513	5.04218798798383e-64	4.75648417882076e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.49715366801057	4.18060439367253	285.549299743491	5.28451441759995e-64	4.9838831365219e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.5319249874917	1.87830216036277	285.539829181572	5.30963910534542e-64	5.00637678063407e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54718343645277	4.00920111976324	285.392472825943	5.71631468202395e-64	5.38853176239734e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.02941918788334	3.19232213694677	285.205715681284	6.27678639659593e-64	5.91544585085762e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18060927797585	5.40735424835588	285.184144060318	6.34496694964832e-64	5.97826742090365e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.88380968274304	3.40765561990493	284.967921475001	7.07065675988771e-64	6.66041966185539e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.26065186458651	2.89197806656248	284.689518500101	8.12859014556686e-64	7.65513678857435e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.02012761841063	3.20229819962941	284.665735058786	8.22599385180662e-64	7.7450107461654e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.42140146665444	1.24274999199949	284.465671819431	9.50055430161664e-64	8.94290317466502e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83987346061549	3.41486331397003	284.321598777045	9.77331679369348e-64	9.19745189998124e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27671578912301	4.87512624766284	284.184488882898	1.04680330841784e-63	9.84887499706343e-63
NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.31253871312814	1.0092946557207	283.963170709262	1.16951206537405e-63	1.10007491138488e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.24208904110046	2.90971979293526	284.113251007772	1.17408027981586e-63	1.10410756807001e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.50003199098622	4.11197280646993	283.616547055855	1.39123443084405e-63	1.30800671902041e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.19382168818611	5.3401753734065	283.590987462862	1.40915872535842e-63	1.32454177797445e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.39415203382008	1.94063283717782	283.583836523246	1.41421471486448e-63	1.32897622929981e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	4.14532115228908	1.42794278677644	283.56120783259	1.4303339136797e-63	1.34380247413858e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	4.0281487795128	1.48440695687817	283.529517466907	1.45321735533021e-63	1.36497513485355e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.49506769674633	4.16955277252687	283.465150839771	1.50082935468906e-63	1.40935911438177e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04530651029103	6.53464798512376	283.433488883527	1.52481897635906e-63	1.43154450612061e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	10.4628651960765	0.634284183066685	283.393614425858	1.55557736279177e-63	1.46007249364761e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.94500466895889	1.67438641045485	283.355581450263	1.65657536189856e-63	1.55449835130151e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.20333345638765	2.95261338369353	283.071510983047	1.82790850462939e-63	1.71486449729916e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.42756163327102	2.69425472644609	283.038053414077	1.85879738780673e-63	1.74342681706676e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	2.37062807147385	2.67242942872994	283.113187104988	1.91282646539082e-63	1.79367426790466e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.87919926830019	2.29645480757707	282.890010059044	2.09059206954891e-63	1.95989888839362e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.17884179628197	2.0735221307958	282.65425210833	2.25276453841443e-63	2.11142935864272e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13618776079983	5.67809709824307	282.544059765215	2.38059077015042e-63	2.23070382445051e-62
NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.6317393254957	3.84570216366119	282.477133531078	2.46174183856699e-63	2.30619544199564e-62
